Gene,Variation
TAOK1,0.18390110566665696
TAP1,0.37047609365782896
TAP2,0.4374554331352192
TAPBP,0.33761176829683437
TARDBP,0.10733488580791177
TARS,0.22248015932413848
TARS2,0.2681724160230293
TATDN1,0.28304854906776117
TBC1D10B,0.18706928142489004
TBC1D13,0.21314989012158642
TBC1D15,0.20119886975409068
TBC1D2,0.2598821995286298
TBC1D23,0.1516404140893606
TBC1D4,0.26485196573235176
TBC1D5,0.14185106872811346
TBC1D9B,0.14224059355990928
TBCA,0.17891311599965282
TBCB,0.3502848535279099
TBCC,0.21966087953310054
TBCD,0.18479941271026532
TBCE,0.17293416671353073
TBK1,0.15064400488673327
TBL1XR1,0.19128308643448644
TBL2,0.14686396200392077
TBL3,0.13345714026679004
TBRG4,0.21020894279274038
TBXAS1,0.2832278890481456
TCEA1,0.19874582704970575
TCERG1,0.10778377345416616
TCIRG1,0.17635074758431363
TCOF1,0.1739318582676526
TCP1,0.14873557885346186
TDRD7,0.23429946829576254
TEAD3,0.2567566097753182
TECR,0.3160147096481308
TERF2IP,0.20793746223240483
TES,0.19381290455742206
TEX10,0.16259527674826332
TEX264,0.188511148680944
TF,0.4225219492443613
TFAM,0.2672741287503741
TFCP2,0.20071904792750195
TFG,0.17467308856787261
TFIP11,0.12381340551057604
TFRC,0.4926451226329168
TGFBI,0.6828038731901144
TGFBRAP1,0.1406824388706516
TGM1,0.7350837312361609
TGM2,0.5615778176205712
TGOLN2,0.17187629091874834
THBS1,0.7452768874698951
THBS2,0.8406490198492227
THBS3,0.29905551116465284
THEM6,0.3725065486033535
THEMIS2,0.33424808094722763
THNSL1,0.30596983964018754
THOC1,0.1364876504797712
THOC2,0.14941511272072386
THOC3,0.14916688939498238
THOC5,0.13402553763718691
THOC6,0.13545033466843112
THOC7,0.13665918151139825
THOP1,0.21234947430592915
THRAP3,0.12932374145901046
THSD4,0.5409782876394978
THUMPD1,0.2232812598411276
THY1,0.3487972551371114
THYN1,0.3210443088066795
TIA1,0.237523127665699
TIAL1,0.13062328886683283
TICAM2,0.17221136400064505
TIMM10,0.17295373538725206
TIMM13,0.23645002368927326
TIMM29,0.16849316206893553
TIMM44,0.25688974416512933
TIMM50,0.29609243206641606
TIMM8B,0.3461125469537117
TIMM9,0.18795394068260451
TIMMDC1,0.190211450515765
TIPRL,0.13048100329941795
TJP1,0.21228397988648467
TJP2,0.2207282529898058
TJP3,0.17429136221530125
TKFC,0.25781860182256716
TKT,0.21448831242125355
TLN1,0.17447150157095834
TLN2,0.2138865447281032
TM9SF1,0.15845431215843034
TM9SF2,0.15267807838711672
TM9SF3,0.16237569244130917
TM9SF4,0.1689274327427698
TMA16,0.28239941759607484
TMBIM6,0.35816821313723
TMC4,0.3526056378923927
TMCO1,0.19075242975859677
TMED1,0.23707654344448503
TMED10,0.13187009821318774
TMED2,0.1564181233066139
TMED3,0.2497598466110519
TMED4,0.21462325564830476
TMED9,0.19596707492543908
TMEM106B,0.3398356578420185
TMEM109,0.17560820837202723
TMEM11,0.19809867875515477
TMEM115,0.31405259321532836
TMEM120A,0.28218330213778875
TMEM126A,0.2029625441598968
TMEM14C,0.3187135631350445
TMEM165,0.2469488732130533
TMEM167A,0.2804244780651481
TMEM201,0.18089058118912413
TMEM205,0.24742707647036286
TMEM214,0.16462504921808932
TMEM263,0.17924702915003646
TMEM33,0.23402998424038216
TMEM43,0.2140903130924141
TMEM65,0.28404564391508624
TMEM87A,0.2245232621451693
TMEM87B,0.273113439804449
TMF1,0.1744209182694604
TMLHE,0.4235247397665891
TMOD1,0.35110391341189545
TMOD3,0.1453681052636333
TMPO,0.21034372208637203
TMTC3,0.16755564028631265
TMX1,0.22396790549958012
TMX3,0.18854386145002125
TNC,1.0149398058765475
TNFAIP2,0.42457676023363594
TNFAIP8,0.241841054600285
TNKS1BP1,0.16938712968985664
TNPO1,0.12885620269322054
TNPO2,0.2511593288137372
TNPO3,0.2140578975962351
TNS1,0.2501087570345145
TNS3,0.19046303341401927
TNXB,0.784656835300846
TOE1,0.21894138868800186
TOLLIP,0.32008504130975013
TOM1,0.26198021426886076
TOM1L2,0.25282431455599175
TOMM22,0.21364485702768
TOMM34,0.2548696078438683
TOMM40,0.19314513551038132
TOMM70,0.14402532083641234
TOP1,0.15748503276025905
TOP2A,0.46260220972819754
TOP2B,0.2018890436683574
TOR1A,0.17606104566074413
TOR1AIP1,0.19818339834877807
TOR1AIP2,0.1560412670464385
TOR1B,0.24562235822064227
TOX4,0.261826296439789
TP53BP1,0.1846730458070201
TP53I11,0.39206004110769527
TP53I3,0.277707025670013
TP53RK,0.1854959052726254
TPBG,0.4125401937291113
TPD52,0.25337498339729136
TPD52L1,0.42088070864852134
TPD52L2,0.19980173070699717
TPI1,0.25150018199256163
TPM1,0.43418230838365934
TPM2,0.5985948500770953
TPM3,0.16455452292779488
TPM4,0.2627514553895201
TPMT,0.31136774609301315
TPP1,0.27642445805667676
TPP2,0.20003668542037945
TPPP3,0.9352322211965945
TPR,0.11049270941611367
TPRKB,0.17249865507767062
TPSAB1,0.6211404018599114
TPT1,0.19274801293986185
TPX2,0.34857477078332105
TRA2A,0.18962793774372116
TRA2B,0.1302493820724865
TRADD,0.16158833437493703
TRAM1,0.26444875320889344
TRAP1,0.2573566895646549
TRAPPC12,0.1211479567853928
TRAPPC3,0.18239758265986167
TRAPPC8,0.13150509657549742
TRAPPC9,0.12066296449620786
TRIM2,0.28996603992603603
TRIM21,0.24611398606773405
TRIM24,0.22803816489983478
TRIM25,0.11146687214833098
TRIM26,0.15532223746667315
TRIM28,0.2526612656589129
TRIM29,0.5594634074465205
TRIM33,0.1805299242147194
TRIM38,0.12912563861968573
TRIM47,0.220887258767489
TRIM56,0.10241309798487469
TRIO,0.15715079247626215
TRIOBP,0.16002080928931106
TRIP10,0.2333459755775714
TRIP11,0.1345427443172627
TRIP12,0.13746794494790407
TRIP13,0.38608909924629575
TRIP4,0.11089459782361917
TRIP6,0.15039449869448865
TRIR,0.27511871515013525
TRMT1,0.3316451733038675
TRMT10C,0.17740862704214022
TRMT11,0.22741640877447908
TRMT112,0.15343418173977583
TRMT1L,0.22040652444855002
TRMT6,0.24623072914504332
TRNT1,0.1889971143882237
TROVE2,0.17926844362100622
TRRAP,0.1122953568601725
TRUB1,0.18354209216204204
TSC22D1,0.3705764320345399
TSC22D4,0.2563367321120455
TSFM,0.2890604642862275
TSG101,0.10893903456013035
TSN,0.2150985424115058
TSNAX,0.18707042633868057
TSPAN14,0.2811096757044378
TSPAN6,0.2882966498425319
TSPAN8,0.8764443862164989
TSPO,0.3540904800581623
TSPYL5,0.48187031927408264
TSR1,0.17407196402998504
TST,0.3350789859544152
TSTA3,0.2642638345387404
TSTD1,0.26567666025702047
TTC1,0.16471525904392653
TTC19,0.23187262946004364
TTC21B,0.21300340698556375
TTC37,0.1457622443164361
TTC38,0.29235410142154694
TTC4,0.16175971502328768
TTC9C,0.1461201639546158
TTLL12,0.19484696344789926
TTR,0.4395960960703774
TUBA1C,0.13113079472239292
TUBA4A,0.2182615074762644
TUBB,0.17126658443913276
TUBB2A,0.4249194906832884
TUBB3,0.4250265457889362
TUBB4B,0.28398531805921184
TUBB6,0.2337861656525287
TUBG1,0.1193809499825949
TUBGCP2,0.13272793827949153
TUBGCP3,0.15978167293849865
TUFM,0.2074595868181041
TWF1,0.1708027160017481
TWF2,0.1519909946685801
TWSG1,0.3253403035162519
TXLNA,0.18645831390325857
TXLNG,0.2065962771242216
TXN,0.24545170116696577
TXN2,0.2397540008900225
TXNDC12,0.23904954686746258
TXNDC17,0.21353492307103308
TXNDC5,0.28866520934525886
TXNDC9,0.15604474797415116
TXNL1,0.18985771138583232
TXNRD1,0.18486692579462047
TXNRD2,0.22764410475662206
TYMP,0.38615008472675577
U2AF1,0.14948100687872343
U2AF2,0.11825137429653466
U2SURP,0.1399556186440698
UACA,0.16542929082885327
UAP1,0.20989205981511275
UAP1L1,0.2841576789597206
UBA1,0.2077773145697527
UBA2,0.21486325186528002
UBA3,0.166235961212509
UBA5,0.18936394969724402
UBA6,0.144139290293238
UBA7,0.2214977628861007
UBAC1,0.25019339565130017
UBAP2,0.257805473541918
UBAP2L,0.1322059427279795
UBE2A,0.13167161743395603
UBE2C,0.3517765721585911
UBE2D2,0.15963117570818508
UBE2G1,0.21905943697959857
UBE2G2,0.14839492837507137
UBE2H,0.25289863057097806
UBE2I,0.17237160932520895
UBE2K,0.12563671257267603
UBE2L3,0.1811673958107732
UBE2L6,0.2828153409695576
UBE2M,0.17077303812479905
UBE2N,0.17994947716303197
UBE2O,0.170762583661589
UBE2Q1,0.16641204541819477
UBE2Z,0.18032676171426973
UBE3A,0.17138845883753767
UBE3C,0.21872719856649198
UBE4A,0.1532337101907996
UBE4B,0.19602711228424446
UBFD1,0.20647582469008743
UBL4A,0.15930379798373046
UBLCP1,0.1906107911945089
UBP1,0.1919668678302225
UBQLN1,0.16044013592427803
UBQLN4,0.1648923390685472
UBR1,0.14747290317837547
UBR2,0.15107612115516061
UBR4,0.11169051386275455
UBR5,0.10262313212570391
UBR7,0.274769297564308
UBTF,0.13497258932968742
UBXN1,0.14795783219427405
UBXN4,0.1737520930598465
UBXN7,0.21252034701965028
UCHL1,0.5376576870303367
UCHL3,0.2122026468368218
UCHL5,0.13900358449753603
UEVLD,0.21534442872945012
UFC1,0.23374763160588483
UFD1,0.16425211994572503
UFL1,0.18424796412465955
UFSP2,0.16642180422513084
UGDH,0.20142882637841455
UGGT1,0.19010217085208556
UGP2,0.1270920550406867
UHRF1,0.2976183497909333
UHRF2,0.2548900335098474
UIMC1,0.21514389965204453
UMPS,0.15329654929853218
UNC119B,0.22454668572640643
UNC45A,0.1916778242213728
UNK,0.1442983554620833
UPF1,0.11882842036132212
UPF2,0.13688366086901557
UPF3B,0.20482417682534063
UQCC1,0.2900076359293337
UQCC2,0.29895192587726055
UQCR10,0.33808462786177595
UQCRB,0.2275676237495021
UQCRC1,0.22419985775393803
UQCRC2,0.21677385233370067
UQCRFS1,0.19299737151778767
UQCRH,0.4084982649242795
UQCRQ,0.24935647740465938
URB1,0.13766613561802285
URM1,0.19128507712596346
UROD,0.2193584354619124
UROS,0.23881257677703482
USMG5,0.21642111075157455
USO1,0.16622091370952494
USP10,0.14970628416790224
USP11,0.28583568996971065
USP14,0.19186390200910355
USP15,0.1687040809233836
USP16,0.24881851412962347
USP24,0.14483476856479144
USP28,0.2297560214798308
USP34,0.12852009677904588
USP39,0.1476840167435739
USP4,0.14507847735709264
USP47,0.13962601989901477
USP48,0.2209004411698276
USP5,0.2220864525876151
USP7,0.19891229104842112
USP8,0.2083601624921669
USP9X,0.11505226786229959
UTP11,0.16393276693719747
UTP14A,0.157670138801001
UTP15,0.1403621987347769
UTP18,0.14392618626981915
UTP20,0.1929539693697193
UTP3,0.19723727063685953
UTP4,0.14920480917144227
UTP6,0.14107195948727674
UTRN,0.15547772835202311
UXS1,0.23366639866921504
VAC14,0.20006813662767675
VAMP2,0.14713849077702829
VAMP7,0.1973362510104619
VAMP8,0.18360687215426433
VANGL1,0.25505556055222656
VAPA,0.17332787960958002
VAPB,0.18160944589149614
VARS,0.1911020227949313
VARS2,0.2257106004689838
VASN,0.24863444344306643
VASP,0.19249970515767648
VAT1,0.22209227281615507
VAV1,0.28263618314330424
VAV2,0.23159463817228104
VBP1,0.130652035952517
VCAM1,0.3667900467160632
VCAN,0.6652839762701597
VCL,0.20211275099465223
VCP,0.1978687228848571
VCPIP1,0.16000463391770917
VDAC1,0.20695124388887043
VDAC2,0.23354502260859608
VDAC3,0.27562346434487406
VIM,0.3110782170083204
VIPAS39,0.15471830974960654
VIRMA,0.13904486304751473
VKORC1,0.30490838270108594
VPS11,0.1074391642683288
VPS13A,0.1718830640856646
VPS13C,0.18051326327258316
VPS16,0.11185484689921597
VPS18,0.11049698867281868
VPS26A,0.1459536591927983
VPS26B,0.16678999396957805
VPS29,0.11012320390536977
VPS33A,0.11456053717924215
VPS33B,0.14130108943113073
VPS35,0.12049563305199554
VPS36,0.15666523626100076
VPS39,0.13061849887522195
VPS41,0.14866232041027183
VPS45,0.1463903545869132
VPS4A,0.16713814220669768
VPS4B,0.22507003650227858
VPS50,0.15919178012916055
VPS51,0.12431936551172387
VPS52,0.12492839248235992
VPS53,0.13656965696868645
VPS8,0.12485422328275719
VRK1,0.3171003071340235
VTA1,0.18625613649420594
VTCN1,0.6485874216696064
VTI1B,0.14886927214585488
VTN,0.706113719682794
VWA1,0.2532641434133114
VWA5A,0.35898859363137786
VWA8,0.2254961545452998
VWF,0.2720566431201858
WAPL,0.12621625271830286
WARS,0.3736110997494425
WARS2,0.30163657593879206
WASF2,0.1829713134410501
WASHC1,0.13425143586690508
WASHC4,0.13872785827319578
WASHC5,0.1201950709180055
WASL,0.12744606030164418
WBP11,0.14148480282995876
WBP2,0.25942647517368794
WDFY1,0.17769820753460375
WDR1,0.17276346557954178
WDR11,0.11606083108797996
WDR12,0.17807237397873932
WDR13,0.1606283425589007
WDR18,0.14079022277945033
WDR26,0.11820429121476068
WDR3,0.1517236875521883
WDR33,0.14560135966040974
WDR36,0.1343357389569897
WDR37,0.18189512564480068
WDR4,0.18090144926510618
WDR43,0.12522066932436593
WDR44,0.1570039935908902
WDR45B,0.23634702108469002
WDR46,0.1316300099404158
WDR48,0.18059568057979972
WDR5,0.12084805500486469
WDR55,0.17445980136173747
WDR61,0.13015309322738947
WDR70,0.18573513051330195
WDR75,0.14626021865949174
WDR77,0.16575392351604235
WDR82,0.10234689162454971
WDR91,0.16977268589318772
WDR92,0.1900908104998862
WFDC2,0.4626249142347756
WFS1,0.3161226625621241
WIPI2,0.21313105976175062
WLS,0.39982545675343534
WNK1,0.20025115903904273
WRNIP1,0.2155809877452863
WTAP,0.15292925726673798
XAB2,0.11882303566712377
XIAP,0.15974577345394958
XPC,0.173426150288822
XPNPEP1,0.1532332785460276
XPO1,0.14795889669493456
XPO5,0.3258273277316588
XPO7,0.19262007522380206
XPOT,0.2537519149671128
XPR1,0.39656204649798105
XRCC1,0.23642871086593178
XRCC4,0.23879100921854735
XRCC5,0.12426087239009269
XRCC6,0.12281145027549044
XRN1,0.11483479254858082
XRN2,0.12306867706551164
YAP1,0.2059582635079654
YARS,0.23585461149279416
YARS2,0.21830505368641684
YBX1,0.13920441537950434
YBX3,0.21129529157591673
YES1,0.21195486383786002
YIPF5,0.20801355327499751
YKT6,0.1750836072706192
YLPM1,0.1345573842483629
YME1L1,0.130803596289583
YTHDC1,0.16128534856016977
YTHDF1,0.19337147538519245
YTHDF2,0.175758088372243
YTHDF3,0.16034433764328923
YWHAB,0.13979202473031882
YWHAE,0.22549692664312443
YWHAG,0.19829089066607125
YWHAH,0.24493964424453668
YWHAQ,0.19795812310842162
YWHAZ,0.24302929238474688
YY1,0.18429048355401137
ZC2HC1A,0.3205993040136592
ZC3H11A,0.13707824654471779
ZC3H14,0.13052694353381203
ZC3H15,0.16295312302284182
ZC3H18,0.15460145262688893
ZC3H4,0.1233436837220238
ZC3H7A,0.17381954063692745
ZC3HAV1,0.1236122154270128
ZC3HAV1L,0.1950078000180948
ZC3HC1,0.1622128671267829
ZCCHC8,0.15667020079731353
ZFAND1,0.2337724631611868
ZFPL1,0.18122966407228805
ZFR,0.11272732169548855
ZFYVE16,0.13125872330120966
ZHX2,0.2444143819349416
ZMAT2,0.14130875545831717
ZMPSTE24,0.28142054210443807
ZMYM2,0.20103524422237368
ZMYM3,0.22427233367373597
ZMYM4,0.19817626926315993
ZMYND11,0.15513478163552083
ZMYND8,0.14471334796654553
ZNF148,0.14634049167663982
ZNF185,0.2668761034966296
ZNF207,0.11083579003788767
ZNF22,0.17683321706037902
ZNF326,0.208221650758641
ZNF384,0.1469377014141651
ZNF503,0.18602295522894408
ZNF512,0.262930959822062
ZNF512B,0.25394616001371634
ZNF598,0.15937676761710343
ZNF618,0.17711691062960688
ZNF638,0.12700730189976517
ZNF787,0.1974025263353508
ZNFX1,0.20813569644850688
ZPR1,0.17849357921763395
ZRANB2,0.15200555082953915
ZW10,0.12614234516887426
ZYX,0.228402473691956
ZZEF1,0.14608629501384746
