Gene_ID,t_protein_3p_loss,t_protein_5q_amplification,t_protein_7p_amplification,t_protein_9p_loss,t_protein_14q_loss
NOV,0,0,0,0,0
NOVA1,0,0,0,0,0
NOVA2,0,0,0,0,0
NOXA1,0,0,0,0,0
NPC1,0,0,0,0,0
NPC2,0,0,0,0,0
NPDC1,0,0,0,0,0
NPEPL1,0,0,0,0,0
NPEPPS,0,0,0,0,0
NPHP1,0,0,0,0,0
NPHS1,0,0,0,0,0
NPHS2,0,0,0,0,0
NPL,0,0,0,0,0
NPLOC4,0,0,0,0,0
NPM1,0,0,0,0,0
NPM3,0,0,0,0,0
NPNT,0,0,0,0,0
NPR1,0,0,0,0,0
NPR3,0,0,0,0,0
NPRL2,0,0,0,0,0
NPRL3,0,0,0,0,0
NPTN,0,0,0,0,0
NPY,0,0,0,0,0
NQO1,0,0,0,0,0
NQO2,0,0,0,0,0
NR1D1,0,0,0,0,0
NR1H2,0,0,0,0,0
NR1H4,0,0,0,0,0
NR2C1,0,0,0,0,0
NR2C2,0,0,0,0,0
NR2C2AP,0,0,0,0,0
NR2F1,0,0,0,0,0
NR2F2,0,0,0,0,0
NR2F6,0,0,0,0,0
NR3C1,0,0,0,0,0
NRAS,0,0,0,0,0
NRBF2,0,0,0,0,0
NRBP1,0,0,0,0,0
NRBP2,0,0,0,0,0
NRCAM,0,0,0,0,0
NRDC,0,0,0,0,0
NRDE2,0,0,0,0,0
NRF1,0,0,0,0,0
NRGN,0,0,0,0,0
NRIP2,0,0,0,0,0
NRK,0,0,0,0,0
NRM,0,0,0,0,0
NRP1,0,0,0,0,0
NRP2,0,0,0,0,0
NSA2,0,0,0,0,0
NSD1,0,0,0,0,0
NSD3,0,0,0,0,0
NSDHL,0,0,0,0,0
NSF,0,0,0,0,0
NSFL1C,0,0,0,0,0
NSL1,0,0,0,0,0
NSMAF,0,0,0,0,0
NSMCE1,0,0,0,0,0
NSMCE2,0,0,0,0,0
NSMCE3,0,0,0,0,0
NSMCE4A,0,0,0,0,0
NSRP1,0,0,0,0,0
NSUN2,0,0,0,0,0
NSUN4,0,0,0,0,0
NSUN5,0,0,0,0,0
NSUN6,0,0,0,0,0
NT5C,0,0,0,0,0
NT5C2,0,0,0,0,0
NT5C3A,0,0,0,0,0
NT5C3B,0,0,0,0,0
NT5DC1,0,0,0,0,0
NT5DC2,0,0,0,0,0
NT5DC3,0,0,0,0,0
NT5E,0,0,0,0,0
NTAN1,0,0,0,0,0
NTHL1,0,0,0,0,0
NTM,0,0,0,0,0
NTMT1,0,0,0,0,0
NTN1,0,0,0,0,0
NTN4,0,0,0,0,0
NTPCR,0,0,0,0,0
NUB1,0,0,0,0,0
NUBP1,0,0,0,0,0
NUBP2,0,0,0,0,0
NUBPL,0,0,0,0,0
NUCB1,0,0,0,0,0
NUCB2,0,0,0,0,0
NUCKS1,0,0,0,0,0
NUDC,0,0,0,0,0
NUDCD1,0,0,0,0,0
NUDCD2,0,0,0,0,0
NUDCD3,0,0,0,0,0
NUDT1,0,0,0,0,0
NUDT12,0,0,0,0,0
NUDT14,0,0,0,0,0
NUDT15,0,0,0,0,0
NUDT16,0,0,0,0,0
NUDT16L1,0,0,0,0,0
NUDT18,0,0,0,0,0
NUDT19,0,0,0,0,0
NUDT2,0,0,0,0,0
NUDT21,0,0,0,0,0
NUDT22,0,0,0,0,0
NUDT3,0,0,0,0,0
NUDT4,0,0,0,0,0
NUDT4B,0,0,0,0,0
NUDT5,0,0,0,0,0
NUDT6,0,0,0,0,0
NUDT7,0,0,0,0,0
NUDT8,0,0,0,0,0
NUDT9,0,0,0,0,0
NUFIP2,0,0,0,0,0
NUMA1,0,0,0,0,0
NUMB,0,0,0,0,0
NUMBL,0,0,0,0,0
NUP107,0,0,0,0,0
NUP133,0,0,0,0,0
NUP153,0,0,0,0,0
NUP155,0,0,0,0,0
NUP160,0,0,0,0,0
NUP188,0,0,0,0,0
NUP205,0,0,0,0,0
NUP210,0,0,0,0,0
NUP214,0,0,0,0,0
NUP35,0,0,0,0,0
NUP37,0,0,0,0,0
NUP43,0,0,0,0,0
NUP50,0,0,0,0,0
NUP54,0,0,0,0,0
NUP58,0,0,0,0,0
NUP62,0,0,0,0,0
NUP85,0,0,0,0,0
NUP88,0,0,0,0,0
NUP93,0,0,0,0,0
NUP98,0,0,0,0,0
NUPL2,0,0,0,0,0
NUPR1,0,0,0,0,0
NUS1,0,0,0,0,0
NUTF2,0,0,0,0,0
NVL,0,0,0,0,0
NXF1,0,0,0,0,0
NXN,0,0,0,0,0
NXNL1,0,0,0,0,0
NXT1,0,0,0,0,0
NXT2,0,0,0,0,0
OAF,0,0,0,0,0
OARD1,0,0,0,0,0
OAS1,0,0,0,0,0
OAS2,0,0,0,0,0
OAS3,0,0,0,0,0
OASL,0,0,0,0,0
OAT,0,0,0,0,0
OBSL1,0,0,0,0,0
OCIAD1,0,0,0,0,0
OCIAD2,0,0,0,0,0
OCLN,0,0,0,0,0
OCRL,0,0,0,0,0
ODF2,0,0,0,0,0
ODR4,0,0,0,0,0
OFD1,0,0,0,0,0
OGA,0,0,0,0,0
OGDH,0,0,0,0,0
OGDHL,0,0,0,0,0
OGFOD1,0,0,0,0,0
OGFOD2,0,0,0,0,0
OGFOD3,0,0,0,0,0
OGFR,0,0,0,0,0
OGFRL1,0,0,0,0,0
OGN,0,0,0,0,0
OGT,0,0,0,0,0
OLA1,0,0,0,0,0
OLFM4,0,0,0,0,0
OLFML1,0,0,0,0,0
OLFML2A,0,0,0,0,0
OLFML3,0,0,0,0,0
OMA1,0,0,0,0,0
OMD,0,0,0,0,0
OPA1,0,0,0,0,0
OPA3,0,0,0,0,0
OPHN1,0,0,0,0,0
OPLAH,0,0,0,0,0
OPTN,0,0,0,0,0
OR4C16,0,0,0,0,0
ORC2,0,0,0,0,0
ORC3,0,0,0,0,0
ORC4,0,0,0,0,0
ORC5,0,0,0,0,0
ORM1,0,0,0,0,0
ORM2,0,0,0,0,0
ORMDL3,0,0,0,0,0
OS9,0,0,0,0,0
OSBP,0,0,0,0,0
OSBP2,0,0,0,0,0
OSBPL10,0,0,0,0,0
OSBPL11,0,0,0,0,0
OSBPL1A,0,0,0,0,0
OSBPL2,0,0,0,0,0
OSBPL3,0,0,0,0,0
OSBPL5,0,0,0,0,0
OSBPL6,0,0,0,0,0
OSBPL7,0,0,0,0,0
OSBPL8,0,0,0,0,0
OSBPL9,0,0,0,0,0
OSCP1,0,0,0,0,0
OSGEP,0,0,0,0,0
OSGEPL1,0,0,0,0,0
OSTC,0,0,0,0,0
OSTF1,0,0,0,0,0
OSTM1,0,0,0,0,0
OTC,0,0,0,0,0
OTUB1,0,0,0,0,0
OTUD1,0,0,0,0,0
OTUD3,0,0,0,0,0
OTUD4,0,0,0,0,0
OTUD5,0,0,0,0,0
OTUD6B,0,0,0,0,0
OTUD7B,0,0,0,0,0
OTULIN,0,0,0,0,0
OTULINL,0,0,0,0,0
OVCA2,0,0,0,0,0
OXA1L,0,0,0,0,0
OXCT1,0,0,0,0,0
OXLD1,0,0,0,0,0
OXNAD1,0,0,0,0,0
OXR1,0,0,0,0,0
OXSM,0,0,0,0,0
OXSR1,0,0,0,0,0
P2RX4,0,0,0,0,0
P2RX7,0,0,0,0,0
P3H1,0,0,0,0,0
P3H2,0,0,0,0,0
P3H3,0,0,0,0,0
P3H4,0,0,0,0,0
P4HA1,0,0,0,0,0
P4HA2,0,0,0,0,0
P4HB,0,0,0,0,0
P4HTM,0,0,0,0,0
PA2G4,0,0,0,0,0
PAAF1,0,0,0,0,0
PABPC1,0,0,0,0,0
PABPC3,0,0,0,0,0
PABPC4,0,0,0,0,0
PABPN1,0,0,0,0,0
PACS1,0,0,0,0,0
PACS2,0,0,0,0,0
PACSIN2,0,0,0,0,0
PACSIN3,0,0,0,0,0
PADI2,0,0,0,0,0
PADI4,0,0,0,0,0
PAF1,0,0,0,0,0
PAFAH1B1,0,0,0,0,0
PAFAH1B2,0,0,0,0,0
PAFAH1B3,0,0,0,0,0
PAFAH2,0,0,0,0,0
PAG1,0,0,0,0,0
PAGR1,0,0,0,0,0
PAH,0,0,0,0,0
PAICS,0,0,0,0,0
PAIP1,0,0,0,0,0
PAIP2,0,0,0,0,0
PAIP2B,0,0,0,0,0
PAK1,0,0,0,0,0
PAK1IP1,0,0,0,0,0
PAK2,0,0,0,0,0
PAK4,0,0,0,0,0
PALD1,0,0,0,0,0
PALLD,0,0,0,0,0
PALM,0,0,0,0,0
PALM2,0,0,0,0,0
PALM2-AKAP2,0,0,0,0,0
PALM3,0,0,0,0,0
PALMD,0,0,0,0,0
PAM,0,0,0,0,0
PAMR1,0,0,0,0,0
PAN2,0,0,0,0,0
PAN3,0,0,0,0,0
PANK1,0,0,0,0,0
PANK2,0,0,0,0,0
PANK4,0,0,0,0,0
PANX1,0,0,0,0,0
PAOX,0,0,0,0,0
PAPLN,0,0,0,0,0
PAPOLA,0,0,0,0,0
PAPOLG,0,0,0,0,0
PAPPA,0,0,0,0,0
PAPPA2,0,0,0,0,0
PAPSS1,0,0,0,0,0
PAPSS2,0,0,0,0,0
PARD3,0,0,0,0,0
PARD3B,0,0,0,0,0
PARD6B,0,0,0,0,0
PARG,0,0,0,0,0
PARK7,0,0,0,0,0
PARL,0,0,0,0,0
PARN,0,0,0,0,0
PARP1,0,0,0,0,0
PARP10,0,0,0,0,0
PARP12,0,0,0,0,0
PARP14,0,0,0,0,0
PARP16,0,0,0,0,0
PARP4,0,0,0,0,0
PARP9,0,0,0,0,0
PARS2,0,0,0,0,0
PARVA,0,0,0,0,0
PARVB,0,0,0,0,0
PARVG,0,0,0,0,0
PATJ,0,0,0,0,0
PATL1,0,0,0,0,0
PATZ1,0,0,0,0,0
PAWR,0,0,0,0,0
PAX2,0,0,0,0,0
PAX8,0,0,0,0,0
PAXBP1,0,0,0,0,0
PAXIP1,0,0,0,0,0
PAXX,0,0,0,0,0
PBDC1,0,0,0,0,0
PBLD,0,0,0,0,0
PBRM1,0,0,0,0,0
PBX1,0,0,0,0,0
PBX2,0,0,0,0,0
PBXIP1,0,0,0,0,0
PC,0,0,0,0,0
PCBD1,0,0,0,0,0
PCBD2,0,0,0,0,0
PCBP1,0,0,0,0,0
PCBP2,0,0,0,0,0
PCBP3,0,0,0,0,0
PCCA,0,0,0,0,0
PCCB,0,0,0,0,0
PCDH1,0,0,0,0,0
PCDH12,0,0,0,0,0
PCDHB8,0,0,0,0,0
PCDHGC5,0,0,0,0,0
PCF11,0,0,0,0,0
PCGF2,0,0,0,0,0
PCGF5,0,0,0,0,0
PCID2,0,0,0,0,0
PCIF1,0,0,0,0,0
PCK1,0,0,0,0,0
PCK2,0,0,0,0,0
PCLO,0,0,0,0,0
PCM1,0,0,0,0,0
PCMT1,0,0,0,0,0
PCMTD1,0,0,0,0,0
PCMTD2,0,0,0,0,0
PCNA,0,0,0,0,0
PCNP,0,0,0,0,0
PCNT,0,0,0,0,0
PCOLCE,0,0,0,0,0
PCP4,0,0,0,0,0
PCSK1N,0,0,0,0,0
PCSK6,0,0,0,0,0
PCSK9,0,0,0,0,0
PCTP,0,0,0,0,0
PCYOX1,0,0,0,0,0
PCYOX1L,0,0,0,0,0
PCYT1A,0,0,0,0,0
PCYT2,0,0,0,0,0
PDAP1,0,0,0,0,0
PDCD10,0,0,0,0,0
PDCD11,0,0,0,0,0
PDCD2,0,0,0,0,0
PDCD2L,0,0,0,0,0
PDCD4,0,0,0,0,0
PDCD5,0,0,0,0,0
PDCD6,0,0,0,0,0
PDCD6IP,0,0,0,0,0
PDCL,0,0,0,0,0
PDCL3,0,0,0,0,0
PDE10A,0,0,0,0,0
PDE12,0,0,0,0,0
PDE1A,0,0,0,0,0
PDE1C,0,0,0,0,0
PDE2A,0,0,0,0,0
PDE3A,0,0,0,0,0
PDE4D,0,0,0,0,0
PDE4DIP,0,0,0,0,0
PDE5A,0,0,0,0,0
PDE6D,0,0,0,0,0
PDE8A,0,0,0,0,0
PDE8B,0,0,0,0,0
PDE9A,0,0,0,0,0
PDF,0,0,0,0,0
PDGFD,0,0,0,0,0
PDGFRB,0,0,0,0,0
PDHA1,0,0,0,0,0
PDHB,0,0,0,0,0
PDHX,0,0,0,0,0
PDIA2,0,0,0,0,0
PDIA3,0,0,0,0,0
PDIA4,0,0,0,0,0
PDIA5,0,0,0,0,0
PDIA6,0,0,0,0,0
PDK1,0,0,0,0,0
PDK2,0,0,0,0,0
PDK3,0,0,0,0,0
PDK4,0,0,0,0,0
PDLIM1,0,0,0,0,0
PDLIM2,0,0,0,0,0
PDLIM3,0,0,0,0,0
PDLIM4,0,0,0,0,0
PDLIM5,0,0,0,0,0
PDLIM7,0,0,0,0,0
PDP1,0,0,0,0,0
PDP2,0,0,0,0,0
PDPK1,0,0,0,0,0
PDPR,0,0,0,0,0
PDRG1,0,0,0,0,0
PDS5A,0,0,0,0,0
PDS5B,0,0,0,0,0
PDSS1,0,0,0,0,0
PDSS2,0,0,0,0,0
PDXDC1,0,0,0,0,0
PDXK,0,0,0,0,0
PDXP,0,0,0,0,0
PDZD11,0,0,0,0,0
PDZD2,0,0,0,0,0
PDZD3,0,0,0,0,0
PDZD8,0,0,0,0,0
PDZK1,0,0,0,0,0
PDZK1IP1,0,0,0,0,0
PEA15,0,0,0,0,0
PEAK1,0,0,0,0,0
PEAR1,0,0,0,0,0
PEBP1,0,0,0,0,0
PEBP4,0,0,0,0,0
PECAM1,0,0,0,0,0
PECR,0,0,0,0,0
PEF1,0,0,0,0,0
PEG10,0,0,0,0,0
PELO,0,0,0,0,0
PELP1,0,0,0,0,0
PEPD,0,0,0,0,0
PER1,0,0,0,0,0
PER3,0,0,0,0,0
PES1,0,0,0,0,0
PET100,0,0,0,0,0
PET117,0,0,0,0,0
PEX1,0,0,0,0,0
PEX11A,0,0,0,0,0
PEX11B,0,0,0,0,0
PEX12,0,0,0,0,0
PEX14,0,0,0,0,0
PEX16,0,0,0,0,0
PEX19,0,0,0,0,0
PEX26,0,0,0,0,0
PEX3,0,0,0,0,0
PEX5,0,0,0,0,0
PEX6,0,0,0,0,0
PEX7,0,0,0,0,0
PF4,0,0,0,0,0
PFAS,0,0,0,0,0
PFDN1,0,0,0,0,0
PFDN2,0,0,0,0,0
PFDN4,0,0,0,0,0
PFDN5,0,0,0,0,0
PFDN6,0,0,0,0,0
PFKFB2,0,0,0,0,0
PFKFB3,0,0,0,0,0
PFKL,0,0,0,0,0
PFKM,0,0,0,0,0
PFKP,0,0,0,0,0
PFN1,0,0,0,0,0
PFN2,0,0,0,0,0
PGA3,0,0,0,0,0
PGAM1,0,0,0,0,0
PGAM2,0,0,0,0,0
PGAM4,0,0,0,0,0
PGAM5,0,0,0,0,0
PGBD5,0,0,0,0,0
PGD,0,0,0,0,0
PGGHG,0,0,0,0,0
PGGT1B,0,0,0,0,0
PGK1,0,0,0,0,0
PGK2,0,0,0,0,0
PGLS,0,0,0,0,0
PGLYRP1,0,0,0,0,0
PGLYRP2,0,0,0,0,0
PGM1,0,0,0,0,0
PGM2,0,0,0,0,0
PGM2L1,0,0,0,0,0
PGM3,0,0,0,0,0
PGM5,0,0,0,0,0
PGP,0,0,0,0,0
PGPEP1,0,0,0,0,0
PGRMC1,0,0,0,0,0
PGRMC2,0,0,0,0,0
PGS1,0,0,0,0,0
PHACTR2,0,0,0,0,0
PHACTR4,0,0,0,0,0
PHAX,0,0,0,0,0
PHB,0,0,0,0,0
PHB2,0,0,0,0,0
PHC1,0,0,0,0,0
PHC2,0,0,0,0,0
PHC3,0,0,0,0,0
PHETA1,0,0,0,0,0
PHF1,0,0,0,0,0
PHF10,0,0,0,0,0
PHF11,0,0,0,0,0
PHF14,0,0,0,0,0
PHF2,0,0,0,0,0
PHF20L1,0,0,0,0,0
PHF21A,0,0,0,0,0
PHF23,0,0,0,0,0
PHF3,0,0,0,0,0
PHF5A,0,0,0,0,0
PHF6,0,0,0,0,0
PHF8,0,0,0,0,0
PHGDH,0,0,0,0,0
PHIP,0,0,0,0,0
PHKA1,0,0,0,0,0
PHKA2,0,0,0,0,0
PHKB,0,0,0,0,0
PHKG2,0,0,0,0,0
PHLDA1,0,0,0,0,0
PHLDA3,0,0,0,0,0
PHLDB1,0,0,0,0,0
PHLDB2,0,0,0,0,0
PHPT1,0,0,0,0,0
PHRF1,0,0,0,0,0
PHYH,0,0,0,0,0
PHYHD1,0,0,0,0,0
PHYHIPL,0,0,0,0,0
PHYKPL,0,0,0,0,0
PI16,0,0,0,0,0
PI3,0,0,0,0,0
PI4K2A,0,0,0,0,0
PI4K2B,0,0,0,0,0
PI4KA,0,0,0,0,0
PI4KB,0,0,0,0,0
PIAS1,0,0,0,0,0
PIAS4,0,0,0,0,0
PIBF1,0,0,0,0,0
PICALM,0,0,0,0,0
PICK1,0,0,0,0,0
PID1,0,0,0,0,0
PIEZO1,0,0,0,0,0
PIGA,0,0,0,0,0
PIGBOS1,0,0,0,0,0
PIGG,0,0,0,0,0
PIGK,0,0,0,0,0
PIGN,0,0,0,0,0
PIGO,0,0,0,0,0
PIGQ,0,0,0,0,0
PIGR,0,0,0,0,0
PIGS,0,0,0,0,0
PIGT,0,0,0,0,0
PIGU,0,0,0,0,0
PIGX,0,0,0,0,0
PIH1D1,0,0,0,0,0
PIK3AP1,0,0,0,0,0
PIK3C2A,0,0,0,0,0
PIK3C2B,0,0,0,0,0
PIK3C3,0,0,0,0,0
PIK3CA,0,0,0,0,0
PIK3CB,0,0,0,0,0
PIK3CD,0,0,0,0,0
PIK3CG,0,0,0,0,0
PIK3IP1,0,0,0,0,0
PIK3R1,0,0,0,0,0
PIK3R2,0,0,0,0,0
PIK3R4,0,0,0,0,0
PIKFYVE,0,0,0,0,0
PIN1,0,0,0,0,0
PIN4,0,0,0,0,0
PIP4K2A,0,0,0,0,0
PIP4K2B,0,0,0,0,0
PIP4K2C,0,0,0,0,0
PIP4P1,0,0,0,0,0
PIP4P2,0,0,0,0,0
PIP5K1A,0,0,0,0,0
PIP5K1C,0,0,0,0,0
PIPOX,0,0,0,0,0
PIR,0,0,0,0,0
PISD,0,0,0,0,0
PITHD1,0,0,0,0,0
PITPNA,0,0,0,0,0
PITPNB,0,0,0,0,0
PITPNC1,0,0,0,0,0
PITPNM1,0,0,0,0,0
PITPNM2,0,0,0,0,0
PITRM1,0,0,0,0,0
PJA1,0,0,0,0,0
PJA2,0,0,0,0,0
PJVK,0,0,0,0,0
PKD2,0,0,0,0,0
PKIA,0,0,0,0,0
PKIG,0,0,0,0,0
PKLR,0,0,0,0,0
PKM,0,0,0,0,0
PKN1,0,0,0,0,0
PKN2,0,0,0,0,0
PKNOX1,0,0,0,0,0
PKP2,0,0,0,0,0
PKP3,0,0,0,0,0
PKP4,0,0,0,0,0
PLA2G12A,0,0,0,0,0
PLA2G12B,0,0,0,0,0
PLA2G15,0,0,0,0,0
PLA2G16,0,0,0,0,0
PLA2G1B,0,0,0,0,0
PLA2G2A,0,0,0,0,0
PLA2G4A,0,0,0,0,0
PLA2G4C,0,0,0,0,0
PLA2G4F,0,0,0,0,0
PLA2G7,0,0,0,0,0
PLA2R1,0,0,0,0,0
PLAA,0,0,0,0,0
PLAC9,0,0,0,0,0
PLAT,0,0,0,0,0
PLAU,0,0,0,0,0
PLAUR,0,0,0,0,0
PLBD1,0,0,0,0,0
PLBD2,0,0,0,0,0
PLCB1,0,0,0,0,0
PLCB2,0,0,0,0,0
PLCB3,0,0,0,0,0
PLCB4,0,0,0,0,0
PLCD1,0,0,0,0,0
PLCD3,0,0,0,0,0
PLCD4,0,0,0,0,0
PLCG1,0,0,0,0,0
PLCG2,0,0,0,0,0
PLCH1,0,0,0,0,0
PLCL1,0,0,0,0,0
PLCL2,0,0,0,0,0
PLCXD3,0,0,0,0,0
PLD1,0,0,0,0,0
PLD2,0,0,0,0,0
PLD3,0,0,0,0,0
PLD4,0,0,0,0,0
PLEC,0,0,0,0,0
PLEK,0,0,0,0,0
PLEK2,0,0,0,0,0
PLEKHA1,0,0,0,0,0
PLEKHA2,0,0,0,0,0
PLEKHA3,0,0,0,0,0
PLEKHA4,0,0,0,0,0
PLEKHA5,0,0,0,0,0
PLEKHA6,0,0,0,0,0
PLEKHA7,0,0,0,0,0
PLEKHB2,0,0,0,0,0
PLEKHF1,0,0,0,0,0
PLEKHF2,0,0,0,0,0
PLEKHG1,0,0,0,0,0
PLEKHG2,0,0,0,0,0
PLEKHG3,0,0,0,0,0
PLEKHG4B,0,0,0,0,0
PLEKHM1,0,0,0,0,0
PLEKHM2,0,0,0,0,0
PLEKHO1,0,0,0,0,0
PLEKHO2,0,0,0,0,0
PLG,0,0,0,0,0
PLGRKT,0,0,0,0,0
PLIN1,0,0,0,0,0
PLIN2,0,0,0,0,0
PLIN3,0,0,0,0,0
PLIN4,0,0,0,0,0
PLIN5,0,0,0,0,0
PLLP,0,0,0,0,0
PLOD1,0,0,0,0,0
PLOD2,0,0,0,0,0
PLOD3,0,0,0,0,0
PLP2,0,0,0,0,0
PLPBP,0,0,0,0,0
PLPP1,0,0,0,0,0
PLPP3,0,0,0,0,0
PLRG1,0,0,0,0,0
PLS1,0,0,0,0,0
PLS3,0,0,0,0,0
PLSCR1,0,0,0,0,0
PLSCR3,0,0,0,0,0
PLSCR4,0,0,0,0,0
PLTP,0,0,0,0,0
PLVAP,0,0,0,0,0
PLXDC2,0,0,0,0,0
PLXNA1,0,0,0,0,0
PLXNB1,0,0,0,0,0
PLXNB2,0,0,0,0,0
PLXNC1,0,0,0,0,0
PLXND1,0,0,0,0,0
PM20D2,0,0,0,0,0
PMF1,0,0,0,0,0
PMFBP1,0,0,0,0,0
PML,0,0,0,0,0
PMM1,0,0,0,0,0
PMM2,0,0,0,0,0
PMPCA,0,0,0,0,0
PMPCB,0,0,0,0,0
PMS2,0,0,0,0,0
PMVK,0,0,0,0,0
PNCK,0,0,0,0,0
PNISR,0,0,0,0,0
PNKD,0,0,0,0,0
PNKP,0,0,0,0,0
PNMA1,0,0,0,0,0
PNMA2,0,0,0,0,0
PNN,0,0,0,0,0
PNO1,0,0,0,0,0
PNP,0,0,0,0,0
PNPLA2,0,0,0,0,0
PNPLA4,0,0,0,0,0
PNPLA6,0,0,0,0,0
PNPLA8,0,0,0,0,0
PNPO,0,0,0,0,0
PNPT1,0,0,0,0,0
POC1B,0,0,0,0,0
POC1B-GALNT4,0,0,0,0,0
POC5,0,0,0,0,0
PODN,0,0,0,0,0
PODXL,0,0,0,0,0
POF1B,0,0,0,0,0
POFUT1,0,0,0,0,0
POFUT2,0,0,0,0,0
POGK,0,0,0,0,0
POGLUT1,0,0,0,0,0
POGZ,0,0,0,0,0
POLA1,0,0,0,0,0
POLB,0,0,0,0,0
POLD1,0,0,0,0,0
POLD2,0,0,0,0,0
POLD3,0,0,0,0,0
POLD4,0,0,0,0,0
POLDIP2,0,0,0,0,0
POLDIP3,0,0,0,0,0
POLE3,0,0,0,0,0
POLE4,0,0,0,0,0
POLG,0,0,0,0,0
POLG2,0,0,0,0,0
POLI,0,0,0,0,0
POLK,0,0,0,0,0
POLR1A,0,0,0,0,0
POLR1B,0,0,0,0,0
POLR1C,0,0,0,0,0
POLR1D,0,0,0,0,0
POLR1E,0,0,0,0,0
POLR2A,0,0,0,0,0
POLR2B,0,0,0,0,0
POLR2C,0,0,0,0,0
POLR2D,0,0,0,0,0
POLR2E,0,0,0,0,0
POLR2F,0,0,0,0,0
POLR2G,0,0,0,0,0
POLR2H,0,0,0,0,0
POLR2I,0,0,0,0,0
POLR2J3,0,0,0,0,0
POLR2K,0,0,0,0,0
POLR2L,0,0,0,0,0
POLR3A,0,0,0,0,0
POLR3B,0,0,0,0,0
POLR3C,0,0,0,0,0
POLR3D,0,0,0,0,0
POLR3E,0,0,0,0,0
POLR3F,0,0,0,0,0
POLR3GL,0,0,0,0,0
POLR3H,0,0,0,0,0
POLRMT,0,0,0,0,0
POM121C,0,0,0,0,0
POMGNT1,0,0,0,0,0
POMGNT2,0,0,0,0,0
POMP,0,0,0,0,0
POMT1,0,0,0,0,0
PON1,0,0,0,0,0
PON2,0,0,0,0,0
POP1,0,0,0,0,0
POP4,0,0,0,0,0
POP5,0,0,0,0,0
POP7,0,0,0,0,0
POR,0,0,0,0,0
POSTN,0,0,0,0,0
POT1,0,0,0,0,0
POTEE,0,0,0,0,0
POTEF,0,0,0,0,0
POTEI,0,0,0,0,0
POTEJ,0,0,0,0,0
POU2F1,0,0,0,0,0
POU3F3,0,0,0,0,0
PPA1,0,0,0,0,0
PPA2,0,0,0,0,0
PPAN-P2RY11,0,0,0,0,0
PPAT,0,0,0,0,0
PPBP,0,0,0,0,0
PPCDC,0,0,0,0,0
PPCS,0,0,0,0,0
PPDPF,0,0,0,0,0
PPFIA1,0,0,0,0,0
PPFIBP1,0,0,0,0,0
PPFIBP2,0,0,0,0,0
PPHLN1,0,0,0,0,0
PPIA,0,0,0,0,0
PPIB,0,0,0,0,0
PPIC,0,0,0,0,0
PPID,0,0,0,0,0
PPIE,0,0,0,0,0
PPIF,0,0,0,0,0
PPIG,0,0,0,0,0
PPIH,0,0,0,0,0
PPIL1,0,0,0,0,0
PPIL2,0,0,0,0,0
PPIL3,0,0,0,0,0
PPIL4,0,0,0,0,0
PPIP5K1,0,0,0,0,0
PPIP5K2,0,0,0,0,0
PPL,0,0,0,0,0
PPM1A,0,0,0,0,0
PPM1B,0,0,0,0,0
PPM1F,0,0,0,0,0
PPM1G,0,0,0,0,0
PPM1H,0,0,0,0,0
PPM1K,0,0,0,0,0
PPM1L,0,0,0,0,0
PPME1,0,0,0,0,0
PPOX,0,0,0,0,0
PPP1CA,0,0,0,0,0
PPP1CB,0,0,0,0,0
PPP1CC,0,0,0,0,0
PPP1R10,0,0,0,0,0
PPP1R11,0,0,0,0,0
PPP1R12A,0,0,0,0,0
PPP1R12B,0,0,0,0,0
PPP1R12C,0,0,0,0,0
PPP1R13B,0,0,0,0,0
PPP1R13L,0,0,0,0,0
PPP1R14A,0,0,0,0,0
PPP1R14B,0,0,0,0,0
PPP1R14C,0,0,0,0,0
PPP1R16A,0,0,0,0,0
PPP1R16B,0,0,0,0,0
PPP1R18,0,0,0,0,0
PPP1R1A,0,0,0,0,0
PPP1R2,0,0,0,0,0
PPP1R21,0,0,0,0,0
PPP1R37,0,0,0,0,0
PPP1R3D,0,0,0,0,0
PPP1R3E,0,0,0,0,0
PPP1R3G,0,0,0,0,0
PPP1R7,0,0,0,0,0
PPP1R8,0,0,0,0,0
PPP1R9A,0,0,0,0,0
PPP1R9B,0,0,0,0,0
PPP2CA,0,0,0,0,0
PPP2CB,0,0,0,0,0
PPP2R1A,0,0,0,0,0
PPP2R1B,0,0,0,0,0
PPP2R2A,0,0,0,0,0
PPP2R2D,0,0,0,0,0
PPP2R3A,0,0,0,0,0
PPP2R5A,0,0,0,0,0
PPP2R5B,0,0,0,0,0
PPP2R5C,0,0,0,0,0
PPP2R5D,0,0,0,0,0
PPP2R5E,0,0,0,0,0
PPP3CA,0,0,0,0,0
PPP3CB,0,0,0,0,0
PPP3CC,0,0,0,0,0
PPP3R1,0,0,0,0,0
PPP4C,0,0,0,0,0
PPP4R1,0,0,0,0,0
PPP4R2,0,0,0,0,0
PPP4R3A,0,0,0,0,0
PPP4R3B,0,0,0,0,0
PPP5C,0,0,0,0,0
PPP6C,0,0,0,0,0
PPP6R1,0,0,0,0,0
PPP6R2,0,0,0,0,0
PPP6R3,0,0,0,0,0
PPT1,0,0,0,0,0
PPT2,0,0,0,0,0
PPTC7,0,0,0,0,0
PPWD1,0,0,0,0,0
PQBP1,0,0,0,0,0
PRAF2,0,0,0,0,0
PRAG1,0,0,0,0,0
PRAM1,0,0,0,0,0
